2024-07-29,2024-07-29,BBJP,4.0100,5.3200,4.7700,5.0000,3.6200,2.9400,3.2800,4.0200,43.0000,53.4000,62.6000,67.4000,63.1000,50.0000,50.0000,67.2000,56.0000,59.5889,0.0000,0.0000,0.0000,67.8000,17.0000,50.0000,50.0000,50.0000,91.3000,50.0000,81.3000,74.2000,D
2024-07-29,2024-07-29,BBP,7.6000,4.8600,7.5500,1.7100,6.4700,6.6300,6.4800,4.5400,43.9000,59.5000,77.0000,61.1000,65.6000,50.0000,52.5000,79.1000,60.9000,63.2443,36.5000,0.0000,0.0000,50.0000,21.6000,18.4000,82.9000,50.6000,17.4000,91.7000,37.7000,48.9000,D
2024-07-29,2024-07-29,BBRC,3.1300,2.9600,1.6000,5.0000,4.0900,5.0000,5.6500,4.4100,43.7000,63.9000,55.5000,54.4000,56.6000,50.0000,50.0000,17.2000,38.5000,47.5771,0.0000,1.9000,97.2000,41.6000,35.2000,50.0000,50.0000,50.0000,50.0000,50.0000,67.3000,55.8000,D
2024-07-29,2024-07-29,BBRE,5.4700,5.0500,7.4400,5.0000,3.6200,5.0000,2.9100,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,BBSA,3.1200,6.3000,0.7400,5.0000,3.6200,5.0000,2.5800,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,BBUS,4.4400,4.0800,6.1800,5.0000,3.6200,5.0000,2.5000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,BCD,5.3600,5.0500,3.9100,5.0000,6.3300,5.0000,3.7400,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,BCI,5.9900,6.2800,4.2600,5.0000,6.3300,5.0000,3.6200,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,BCM,3.6800,2.7800,4.5800,5.0000,3.8600,5.0000,3.7800,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,BCNA,5.6800,4.1100,4.9900,5.0000,5.1400,5.0000,6.4600,5.7900,51.3000,68.4000,71.2000,63.2000,66.7000,50.0000,50.0000,23.2000,40.6000,53.6405,59.4000,40.6000,3.1000,100.0000,50.8000,50.0000,50.0000,50.0000,50.0000,50.0000,35.7000,45.2000,C
2024-07-29,2024-07-29,BDCL,8.2400,8.0700,7.2800,5.0000,4.9300,5.0000,6.6700,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,BDCS,5.7900,5.6500,5.1300,5.0000,3.6000,5.0000,6.6700,5.9800,54.0000,81.6000,79.6000,45.4000,62.9000,50.0000,50.0000,60.3000,53.6000,58.2467,0.0000,59.7000,38.2000,98.7000,49.2000,50.0000,50.0000,50.0000,50.0000,50.0000,82.0000,60.7000,C
2024-07-29,2024-07-29,BDCZ,5.1000,4.5700,3.2500,5.0000,3.6000,6.9000,6.7000,5.4800,49.7000,49.2000,55.9000,62.7000,58.0000,50.0000,50.0000,37.7000,45.7000,51.8510,40.6000,31.2000,62.5000,57.0000,47.8000,50.0000,50.0000,50.0000,12.1000,50.0000,82.0000,48.0000,C
2024-07-29,2024-07-29,BDD,8.0700,5.4900,5.7100,5.0000,7.6700,5.0000,8.1700,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,BDRY,7.4800,6.3200,6.2900,5.0000,5.2900,5.0000,7.4600,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,BEMO,5.8600,4.1000,4.2300,5.0000,6.3300,5.0000,6.5000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,BERN,6.0200,5.0000,4.5500,5.0000,6.3300,5.0000,5.2400,3.5000,35.7000,10.2000,0.1000,0.1000,2.2000,50.0000,50.0000,50.0000,50.0000,26.0754,63.9000,47.2000,0.0000,58.4000,42.4000,50.0000,50.0000,50.0000,50.0000,50.0000,0.0000,33.3000,D
2024-07-29,2024-07-29,BFIT,4.0900,4.6600,2.8000,5.0000,3.7800,5.0000,5.2200,7.0200,60.4000,56.0000,57.5000,57.7000,57.3000,50.0000,52.5000,7.0000,35.7000,46.4912,50.0000,96.9000,62.5000,100.0000,77.3000,50.0000,50.0000,50.0000,50.0000,50.0000,76.7000,58.9000,B
2024-07-29,2024-07-29,BFOR,5.9500,4.4400,6.2400,1.7100,5.0300,5.9500,5.9400,4.8600,48.3000,70.0000,77.0000,79.5000,76.8000,50.0000,49.3000,65.0000,55.0000,65.9414,0.0000,0.0000,0.0000,96.2000,24.0000,29.8000,82.9000,56.4000,31.0000,89.6000,78.7000,66.4000,C
2024-07-29,2024-07-29,BGRN,3.3400,6.2500,1.3300,5.0000,3.0300,5.0000,3.4300,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,BIB,8.2200,6.8700,8.9300,1.4900,4.1600,5.0000,8.8000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,BIBL,5.7300,5.9500,5.2500,1.5500,6.1000,4.6200,4.1800,3.7400,39.4000,60.8000,67.6000,74.3000,69.6000,50.0000,36.4000,65.9000,51.5000,60.5555,0.0000,0.0000,0.0000,46.5000,11.6000,38.2000,84.5000,61.3000,57.6000,59.4000,16.3000,44.4000,D
2024-07-29,2024-07-29,BICK,6.3300,6.3400,5.7200,5.0000,3.2700,5.0000,7.1600,6.5600,58.1000,63.8000,55.6000,65.6000,62.2000,50.0000,50.0000,87.5000,63.1000,62.6855,36.6000,33.7000,48.2000,97.7000,54.0000,50.0000,50.0000,50.0000,50.0000,50.0000,92.0000,64.0000,B
2024-07-29,2024-07-29,BIKR,5.5300,5.0000,3.0100,5.0000,5.2900,5.0000,7.3400,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,BIL,1.0000,3.4500,0.3700,5.0000,3.0600,5.0000,0.6000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
